trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id,dropoff_location_id,fare_amount,tip_amount,total_amount,payment_type
771,1,2025-06-09 10:00:00,2025-06-09 10:52:00,2,5.24,14,11,18.45,0.0,18.75,3
772,1,2025-06-16 03:37:00,2025-06-16 04:12:00,4,1.07,13,5,4.9,0.73,5.93,1
773,1,2025-06-29 05:42:00,2025-06-29 06:05:00,2,3.14,15,1,12.97,1.3,14.57,1
774,1,2025-06-22 04:17:00,2025-06-22 04:58:00,3,2.5,3,11,8.12,0.81,9.23,3
775,1,2025-06-10 07:36:00,2025-06-10 07:46:00,4,4.74,12,13,13.57,2.04,15.91,4
776,2,2025-06-11 06:14:00,2025-06-11 06:36:00,1,3.02,9,11,10.42,1.04,11.76,1
777,2,2025-06-03 21:12:00,2025-06-03 21:37:00,2,1.83,8,12,7.68,0.0,7.98,2
778,2,2025-06-17 18:06:00,2025-06-17 18:59:00,1,5.2,4,15,18.14,0.0,18.44,1
779,1,2025-06-18 18:43:00,2025-06-18 18:56:00,2,1.94,2,12,7.02,0.7,8.02,1
780,1,2025-06-10 07:06:00,2025-06-10 07:41:00,2,8.31,5,7,30.28,0.0,30.58,1
781,1,2025-06-20 02:53:00,2025-06-20 03:23:00,3,3.17,14,13,10.19,0.0,10.49,3
782,2,2025-06-16 06:52:00,2025-06-16 07:20:00,2,2.76,8,10,10.49,1.05,11.84,1
783,2,2025-06-26 19:35:00,2025-06-26 19:45:00,1,4.64,8,6,17.1,0.0,17.4,1
784,1,2025-06-17 01:42:00,2025-06-17 02:02:00,4,2.13,10,15,8.35,0.0,8.65,2
785,1,2025-06-13 23:33:00,2025-06-13 23:46:00,1,7.16,3,4,24.21,0.0,24.51,1
786,1,2025-06-27 03:32:00,2025-06-27 03:42:00,4,2.53,3,4,9.4,0.94,10.64,1
787,1,2025-06-16 15:34:00,2025-06-16 15:45:00,2,1.37,2,15,5.78,0.58,6.66,2
788,2,2025-06-07 14:47:00,2025-06-07 15:18:00,4,5.07,1,12,19.3,0.0,19.6,3
789,2,2025-06-14 10:49:00,2025-06-14 11:21:00,1,7.61,11,3,26.13,5.23,31.66,3
790,1,2025-06-06 02:40:00,2025-06-06 03:28:00,1,0.2,3,11,3.05,0.0,3.35,1
791,1,2025-06-19 06:41:00,2025-06-19 07:22:00,3,4.43,10,11,12.74,0.0,13.04,2
792,1,2025-06-11 02:38:00,2025-06-11 03:30:00,3,1.28,4,1,6.75,0.68,7.73,4
793,1,2025-06-21 06:33:00,2025-06-21 07:18:00,4,2.78,8,6,10.32,0.0,10.62,1
794,2,2025-06-19 02:14:00,2025-06-19 02:25:00,1,2.41,6,7,9.87,1.48,11.65,1
795,2,2025-06-16 16:44:00,2025-06-16 17:08:00,4,2.39,12,15,9.37,0.0,9.67,2
796,2,2025-06-21 03:19:00,2025-06-21 03:39:00,1,5.33,12,15,15.27,2.29,17.86,4
797,2,2025-06-27 17:21:00,2025-06-27 18:01:00,1,4.43,6,2,14.77,2.95,18.02,1
798,2,2025-06-19 15:14:00,2025-06-19 15:56:00,4,3.94,3,9,15.49,2.32,18.11,2
799,2,2025-06-07 05:33:00,2025-06-07 05:47:00,3,4.01,14,14,13.99,0.0,14.29,1
800,1,2025-06-23 11:41:00,2025-06-23 12:18:00,1,5.1,1,13,18.25,0.0,18.55,1
801,2,2025-06-14 15:51:00,2025-06-14 16:33:00,4,4.4,7,3,15.63,1.56,17.49,3
802,2,2025-06-12 03:19:00,2025-06-12 03:22:00,3,1.15,8,2,5.19,0.52,6.01,2
803,1,2025-06-26 17:45:00,2025-06-26 18:14:00,1,5.2,6,9,16.91,0.0,17.21,1
804,1,2025-06-27 11:19:00,2025-06-27 11:24:00,1,1.03,15,12,4.95,0.74,5.99,1
805,1,2025-06-03 09:46:00,2025-06-03 10:05:00,3,1.28,5,5,6.78,0.0,7.08,1
806,2,2025-06-29 13:58:00,2025-06-29 14:11:00,1,5.49,13,3,19.62,3.92,23.84,4
807,1,2025-06-14 16:51:00,2025-06-14 17:10:00,1,1.93,6,14,6.97,1.39,8.66,1
808,1,2025-06-24 13:58:00,2025-06-24 14:18:00,1,0.25,7,6,3.16,0.47,3.93,1
809,1,2025-06-08 00:48:00,2025-06-08 01:22:00,2,3.44,12,14,13.77,2.75,16.82,2
810,2,2025-06-04 11:26:00,2025-06-04 11:35:00,4,4.53,8,6,16.92,0.0,17.22,1
811,2,2025-06-07 07:50:00,2025-06-07 08:44:00,1,0.2,3,12,3.07,0.31,3.68,3
812,2,2025-06-06 09:32:00,2025-06-06 09:48:00,1,5.42,12,4,15.26,0.0,15.56,1
813,2,2025-06-06 22:13:00,2025-06-06 22:20:00,1,0.2,13,8,3.0,0.0,3.3,1
814,2,2025-06-05 21:45:00,2025-06-05 21:49:00,1,4.82,10,1,17.69,3.54,21.53,1
815,1,2025-06-02 23:16:00,2025-06-02 23:22:00,3,3.1,15,10,9.68,0.0,9.98,1
816,2,2025-06-09 09:49:00,2025-06-09 10:33:00,3,3.49,3,14,11.65,0.0,11.95,1
817,1,2025-06-17 00:41:00,2025-06-17 00:53:00,3,5.45,10,2,18.5,3.7,22.5,4
818,1,2025-06-01 15:16:00,2025-06-01 15:51:00,4,0.31,5,3,3.26,0.0,3.56,1
819,1,2025-06-10 17:45:00,2025-06-10 18:19:00,1,4.62,8,11,16.53,0.0,16.83,4
820,1,2025-06-17 03:33:00,2025-06-17 03:59:00,1,1.28,4,7,5.97,1.19,7.46,1
821,1,2025-06-22 04:53:00,2025-06-22 05:02:00,1,0.76,9,12,4.5,0.45,5.25,1
822,2,2025-06-23 11:15:00,2025-06-23 11:24:00,4,2.9,10,12,10.22,1.53,12.05,4
823,2,2025-06-21 04:55:00,2025-06-21 05:11:00,4,1.56,14,2,7.53,0.0,7.83,1
824,2,2025-06-09 03:50:00,2025-06-09 03:52:00,2,2.62,11,2,11.4,1.71,13.41,2
825,1,2025-06-30 23:18:00,2025-07-01 00:03:00,1,4.21,2,12,13.79,2.76,16.85,1
826,2,2025-06-10 01:27:00,2025-06-10 01:50:00,4,3.79,2,4,11.75,1.76,13.81,2
827,2,2025-06-13 16:12:00,2025-06-13 17:02:00,2,2.57,6,8,9.0,1.35,10.65,2
828,2,2025-06-13 16:37:00,2025-06-13 16:48:00,2,0.5,2,5,4.06,0.0,4.36,1
829,1,2025-06-29 14:20:00,2025-06-29 14:30:00,2,6.58,11,1,23.53,3.53,27.36,2
830,1,2025-06-15 21:07:00,2025-06-15 21:18:00,4,3.84,2,13,12.34,2.47,15.11,4
831,2,2025-06-24 15:55:00,2025-06-24 16:46:00,3,0.85,8,9,4.67,0.7,5.67,1
832,1,2025-06-25 14:24:00,2025-06-25 15:00:00,2,3.32,7,15,9.87,0.0,10.17,2
833,1,2025-06-15 07:34:00,2025-06-15 08:00:00,2,2.67,15,12,8.94,0.89,10.13,2
834,2,2025-06-07 02:53:00,2025-06-07 03:14:00,4,3.4,13,2,12.9,1.94,15.14,2
835,2,2025-06-25 13:09:00,2025-06-25 13:47:00,3,0.55,7,5,3.81,0.0,4.11,2
836,1,2025-06-29 01:51:00,2025-06-29 02:36:00,3,3.71,6,1,12.23,1.22,13.75,1
837,2,2025-06-06 20:01:00,2025-06-06 20:56:00,1,0.65,7,2,4.39,0.44,5.13,1
838,2,2025-06-19 17:56:00,2025-06-19 18:20:00,3,6.05,4,4,16.22,0.0,16.52,1
839,2,2025-06-03 23:32:00,2025-06-03 23:53:00,3,4.16,8,11,14.34,0.0,14.64,2
840,2,2025-06-20 04:01:00,2025-06-20 04:20:00,2,4.04,10,1,11.49,1.72,13.51,2
841,2,2025-06-18 18:18:00,2025-06-18 18:40:00,1,0.2,6,8,3.0,0.0,3.3,2
842,1,2025-06-14 15:09:00,2025-06-14 15:34:00,3,1.52,8,11,7.61,0.0,7.91,1
843,1,2025-06-14 01:52:00,2025-06-14 02:10:00,4,9.9,10,12,29.06,0.0,29.36,4
844,2,2025-06-27 07:32:00,2025-06-27 07:40:00,2,5.26,2,10,17.81,1.78,19.89,1
845,2,2025-06-16 19:21:00,2025-06-16 20:13:00,1,6.67,7,11,21.21,2.12,23.63,2
846,1,2025-06-19 07:25:00,2025-06-19 07:43:00,1,5.01,11,13,17.28,2.59,20.17,3
847,2,2025-06-24 11:51:00,2025-06-24 12:04:00,3,1.91,5,15,8.91,1.34,10.55,3
848,1,2025-06-29 12:35:00,2025-06-29 12:40:00,1,2.53,8,3,9.65,0.97,10.92,3
849,2,2025-06-14 15:58:00,2025-06-14 16:27:00,1,0.2,14,7,3.16,0.0,3.46,3
850,1,2025-06-08 07:24:00,2025-06-08 07:42:00,1,5.43,7,4,18.92,0.0,19.22,1
851,1,2025-06-02 06:15:00,2025-06-02 06:32:00,1,3.73,7,11,12.88,1.93,15.11,1
852,1,2025-06-13 09:52:00,2025-06-13 10:02:00,4,1.47,11,9,5.79,0.58,6.67,4
853,2,2025-06-02 22:07:00,2025-06-02 22:55:00,1,2.78,6,10,11.48,0.0,11.78,2
854,1,2025-06-17 12:58:00,2025-06-17 13:42:00,1,3.24,7,14,12.18,0.0,12.48,1
855,2,2025-06-26 23:39:00,2025-06-27 00:28:00,2,2.14,13,15,8.91,1.78,10.99,1
856,2,2025-06-11 20:02:00,2025-06-11 20:42:00,4,3.2,6,14,10.01,1.0,11.31,3
857,2,2025-06-11 17:42:00,2025-06-11 18:11:00,3,3.4,8,7,10.85,1.08,12.23,1
858,2,2025-06-23 07:36:00,2025-06-23 08:12:00,2,4.18,6,9,13.58,0.0,13.88,3
859,1,2025-06-12 05:04:00,2025-06-12 05:23:00,4,6.79,14,5,20.4,2.04,22.74,2
860,1,2025-06-02 14:01:00,2025-06-02 14:56:00,1,0.2,12,15,3.12,0.0,3.42,2
861,1,2025-06-18 12:11:00,2025-06-18 12:32:00,2,1.1,9,14,6.11,0.0,6.41,2
862,1,2025-06-01 08:35:00,2025-06-01 09:02:00,1,0.7,5,2,4.82,0.48,5.6,1
863,2,2025-06-08 07:00:00,2025-06-08 07:30:00,1,0.27,13,1,3.34,0.5,4.14,4
864,1,2025-06-23 09:03:00,2025-06-23 09:35:00,1,0.2,12,7,3.12,0.31,3.73,3
865,2,2025-06-12 21:02:00,2025-06-12 21:36:00,4,5.21,12,6,18.52,3.7,22.52,1
866,1,2025-06-03 08:54:00,2025-06-03 09:37:00,1,4.09,13,11,14.65,2.2,17.15,2
867,1,2025-06-10 02:32:00,2025-06-10 03:14:00,3,2.26,9,12,7.77,0.0,8.07,3
868,1,2025-06-19 16:10:00,2025-06-19 17:02:00,1,5.78,8,14,21.73,3.26,25.29,1
869,2,2025-06-27 23:44:00,2025-06-28 00:38:00,3,2.4,3,7,8.02,0.8,9.12,1
870,1,2025-06-01 22:38:00,2025-06-01 22:41:00,2,4.71,11,4,18.08,3.62,22.0,1
871,1,2025-06-12 21:56:00,2025-06-12 22:42:00,1,3.6,5,3,13.09,2.62,16.01,1
872,2,2025-06-26 19:34:00,2025-06-26 19:43:00,4,2.66,7,13,8.4,1.68,10.38,2
873,2,2025-06-06 09:26:00,2025-06-06 09:42:00,2,2.89,5,12,11.85,1.19,13.34,1
874,1,2025-06-20 15:06:00,2025-06-20 15:21:00,2,1.87,12,11,7.96,0.8,9.06,1
875,1,2025-06-19 14:13:00,2025-06-19 15:05:00,1,4.26,8,15,13.21,2.64,16.15,2
876,2,2025-06-30 10:57:00,2025-06-30 11:28:00,4,4.58,3,14,13.05,1.96,15.31,2
877,1,2025-06-10 15:47:00,2025-06-10 16:34:00,1,1.56,2,9,7.05,0.0,7.35,1
878,1,2025-06-11 16:30:00,2025-06-11 17:02:00,1,4.67,11,13,17.86,3.57,21.73,1
879,1,2025-06-23 23:05:00,2025-06-23 23:46:00,3,0.2,15,9,3.1,0.0,3.4,1
880,1,2025-06-12 20:18:00,2025-06-12 20:30:00,1,7.14,15,8,22.52,2.25,25.07,1
881,2,2025-06-25 03:21:00,2025-06-25 03:50:00,4,3.86,8,14,11.2,0.0,11.5,1
882,2,2025-06-20 13:46:00,2025-06-20 14:06:00,3,4.01,10,14,15.67,1.57,17.54,1
883,2,2025-06-20 19:58:00,2025-06-20 20:10:00,1,0.49,9,14,4.03,0.0,4.33,1
884,1,2025-06-07 18:20:00,2025-06-07 18:25:00,4,9.41,8,5,25.8,0.0,26.1,2
885,2,2025-06-20 20:41:00,2025-06-20 20:50:00,2,8.01,12,9,20.51,2.05,22.86,2
886,1,2025-06-06 02:52:00,2025-06-06 03:40:00,1,3.06,6,2,12.42,0.0,12.72,1
887,1,2025-06-08 15:49:00,2025-06-08 16:38:00,3,1.53,4,10,7.5,1.5,9.3,4
888,2,2025-06-26 23:27:00,2025-06-26 23:40:00,4,3.11,4,13,10.9,0.0,11.2,1
889,1,2025-06-15 22:58:00,2025-06-15 23:01:00,1,1.93,10,15,7.03,0.7,8.03,1
890,2,2025-06-02 07:32:00,2025-06-02 07:39:00,3,8.99,8,11,27.24,4.09,31.63,3
891,1,2025-06-01 06:20:00,2025-06-01 06:43:00,1,6.21,12,12,23.25,2.33,25.88,4
892,1,2025-06-03 05:10:00,2025-06-03 06:03:00,3,2.62,13,1,10.29,1.03,11.62,2
893,1,2025-06-18 08:34:00,2025-06-18 08:41:00,1,2.14,2,1,9.69,1.45,11.44,2
894,2,2025-06-19 07:31:00,2025-06-19 07:51:00,2,3.98,2,5,14.35,0.0,14.65,3
895,2,2025-06-15 02:42:00,2025-06-15 03:27:00,2,1.62,9,4,6.25,0.62,7.17,2
896,2,2025-06-22 16:23:00,2025-06-22 16:42:00,1,2.0,2,13,8.25,1.24,9.79,2
897,1,2025-06-09 11:33:00,2025-06-09 12:02:00,2,2.57,11,4,9.74,1.46,11.5,2
898,1,2025-06-29 15:38:00,2025-06-29 16:21:00,2,2.52,8,7,9.63,0.96,10.89,1
899,1,2025-06-07 18:19:00,2025-06-07 18:29:00,3,2.49,5,10,8.72,1.31,10.33,1
900,2,2025-06-03 01:15:00,2025-06-03 01:49:00,4,1.57,7,2,6.16,0.92,7.38,3
901,2,2025-06-26 20:55:00,2025-06-26 21:49:00,1,3.17,1,2,9.79,1.96,12.05,4
902,2,2025-06-09 07:01:00,2025-06-09 07:56:00,1,4.81,7,15,15.35,0.0,15.65,2
903,1,2025-06-21 16:58:00,2025-06-21 17:48:00,4,1.79,4,3,7.01,0.0,7.31,2
904,2,2025-06-12 19:14:00,2025-06-12 19:59:00,1,0.62,1,1,3.94,0.79,5.03,1
905,2,2025-06-08 19:34:00,2025-06-08 20:17:00,3,0.2,12,8,3.15,0.63,4.08,4
906,1,2025-06-29 01:38:00,2025-06-29 02:03:00,1,3.66,13,5,13.59,2.04,15.93,1
907,1,2025-06-01 15:09:00,2025-06-01 15:23:00,4,3.49,4,8,14.24,0.0,14.54,1
908,2,2025-06-20 19:59:00,2025-06-20 20:54:00,2,3.44,4,2,12.65,2.53,15.48,1
909,1,2025-06-22 13:43:00,2025-06-22 14:12:00,2,4.45,8,8,13.1,1.96,15.36,2
910,1,2025-06-12 01:00:00,2025-06-12 01:14:00,1,3.37,1,6,11.11,1.67,13.08,3
911,2,2025-06-20 15:37:00,2025-06-20 16:05:00,2,5.19,5,1,17.63,3.53,21.46,2
912,1,2025-06-24 08:43:00,2025-06-24 09:22:00,3,0.41,4,12,3.76,0.56,4.62,1
913,1,2025-06-20 04:56:00,2025-06-20 05:34:00,2,2.89,15,8,11.95,1.79,14.04,2
914,2,2025-06-30 09:48:00,2025-06-30 10:12:00,4,3.9,1,3,13.18,1.98,15.46,1
915,2,2025-06-22 08:32:00,2025-06-22 08:56:00,1,0.89,15,10,5.09,0.51,5.9,1
916,1,2025-06-18 18:23:00,2025-06-18 18:51:00,3,4.15,13,8,15.78,1.58,17.66,1
917,2,2025-06-13 20:31:00,2025-06-13 21:17:00,1,3.19,3,10,10.01,0.0,10.31,4
918,1,2025-06-19 22:21:00,2025-06-19 22:54:00,1,0.2,9,1,3.01,0.0,3.31,1
919,2,2025-06-17 05:59:00,2025-06-17 06:44:00,2,5.34,13,2,19.98,0.0,20.28,1
920,2,2025-06-29 02:32:00,2025-06-29 02:48:00,1,6.51,8,5,17.76,0.0,18.06,4
921,1,2025-06-03 02:58:00,2025-06-03 03:49:00,4,4.39,10,11,12.95,2.59,15.84,1
922,1,2025-06-20 22:13:00,2025-06-20 23:06:00,3,2.05,2,13,8.13,0.0,8.43,1
923,2,2025-06-24 02:06:00,2025-06-24 02:14:00,4,3.72,3,12,11.6,1.16,13.06,2
924,2,2025-06-24 00:34:00,2025-06-24 01:07:00,1,4.11,3,11,15.15,0.0,15.45,4
925,2,2025-06-07 06:29:00,2025-06-07 06:38:00,1,4.51,4,14,14.67,0.0,14.97,1
926,2,2025-06-23 23:37:00,2025-06-23 23:49:00,1,1.36,12,13,5.63,0.56,6.49,3
927,2,2025-06-12 04:05:00,2025-06-12 04:16:00,2,3.25,13,7,12.72,0.0,13.02,2
928,1,2025-06-24 11:46:00,2025-06-24 12:38:00,4,0.62,8,3,4.37,0.0,4.67,4
929,2,2025-06-24 13:04:00,2025-06-24 13:10:00,1,4.77,7,1,18.61,0.0,18.91,3
930,2,2025-06-30 04:39:00,2025-06-30 04:50:00,2,4.13,11,12,16.06,0.0,16.36,2
931,1,2025-06-26 04:41:00,2025-06-26 05:02:00,4,2.88,15,9,10.03,1.0,11.33,2
932,2,2025-06-21 07:21:00,2025-06-21 08:04:00,4,1.41,10,13,5.95,1.19,7.44,1
933,1,2025-06-30 12:36:00,2025-06-30 13:03:00,3,3.89,6,7,11.45,2.29,14.04,2
934,2,2025-06-13 22:07:00,2025-06-13 22:22:00,4,0.2,5,9,3.0,0.6,3.9,1
935,1,2025-06-02 01:34:00,2025-06-02 01:37:00,4,5.22,12,7,15.6,1.56,17.46,1
936,1,2025-06-17 23:23:00,2025-06-17 23:41:00,2,1.54,2,1,7.05,0.71,8.06,1
937,1,2025-06-27 01:15:00,2025-06-27 02:04:00,1,5.11,10,12,15.19,3.04,18.53,1
938,2,2025-06-13 22:47:00,2025-06-13 23:31:00,3,3.26,11,3,12.74,2.55,15.59,3
939,1,2025-06-12 06:28:00,2025-06-12 06:36:00,4,1.9,8,2,8.56,0.86,9.72,2
940,2,2025-06-19 18:04:00,2025-06-19 18:11:00,1,5.65,15,3,15.56,2.33,18.19,2
941,2,2025-06-04 13:16:00,2025-06-04 13:41:00,4,2.25,14,5,8.96,1.34,10.6,2
942,1,2025-06-21 00:41:00,2025-06-21 01:27:00,1,1.29,12,7,6.78,1.02,8.1,2
943,1,2025-06-06 18:51:00,2025-06-06 19:24:00,2,2.93,2,12,11.42,2.28,14.0,2
944,1,2025-06-02 11:36:00,2025-06-02 12:25:00,3,2.13,6,15,7.59,1.52,9.41,4
945,2,2025-06-19 14:19:00,2025-06-19 14:28:00,1,5.18,2,6,14.15,0.0,14.45,1
946,2,2025-06-14 09:06:00,2025-06-14 09:39:00,1,5.08,3,13,13.85,0.0,14.15,1
947,1,2025-06-13 21:38:00,2025-06-13 21:53:00,2,4.61,6,2,12.65,2.53,15.48,2
948,2,2025-06-27 01:56:00,2025-06-27 02:17:00,4,6.35,13,7,20.78,2.08,23.16,4
949,1,2025-06-28 13:35:00,2025-06-28 13:45:00,4,3.39,11,8,11.83,1.77,13.9,1
950,1,2025-06-05 01:33:00,2025-06-05 02:26:00,2,0.72,7,7,4.62,0.92,5.84,1
951,1,2025-06-25 14:54:00,2025-06-25 14:58:00,3,7.46,14,3,25.5,0.0,25.8,3
952,1,2025-06-15 01:20:00,2025-06-15 01:57:00,3,2.05,2,4,8.6,1.72,10.62,2
953,2,2025-06-09 14:52:00,2025-06-09 15:42:00,1,0.2,3,1,3.0,0.6,3.9,1
954,2,2025-06-27 09:01:00,2025-06-27 09:31:00,3,3.88,10,6,11.43,2.29,14.02,1
955,2,2025-06-23 08:49:00,2025-06-23 08:52:00,1,2.49,6,7,8.05,1.61,9.96,1
956,1,2025-06-05 12:29:00,2025-06-05 13:05:00,1,4.32,3,5,12.88,0.0,13.18,1
957,2,2025-06-19 12:51:00,2025-06-19 13:36:00,2,4.61,12,1,14.44,0.0,14.74,1
958,1,2025-06-15 13:34:00,2025-06-15 13:45:00,1,5.73,5,7,17.94,1.79,20.03,1
959,2,2025-06-11 21:43:00,2025-06-11 22:33:00,1,1.94,7,2,7.95,1.59,9.84,1
960,1,2025-06-22 03:42:00,2025-06-22 04:19:00,1,2.32,1,7,8.74,1.31,10.35,1
961,2,2025-06-26 05:11:00,2025-06-26 05:50:00,2,2.48,5,10,9.61,0.0,9.91,1
962,1,2025-06-29 22:27:00,2025-06-29 23:01:00,1,1.79,6,9,6.88,0.0,7.18,2
963,1,2025-06-20 06:51:00,2025-06-20 07:28:00,1,3.11,5,11,11.08,2.22,13.6,1
964,1,2025-06-22 22:40:00,2025-06-22 22:59:00,3,3.23,6,14,11.92,1.79,14.01,4
965,1,2025-06-24 05:24:00,2025-06-24 05:44:00,1,6.5,2,7,21.19,2.12,23.61,3
966,2,2025-06-26 07:49:00,2025-06-26 08:08:00,4,4.17,10,9,16.07,0.0,16.37,1
967,2,2025-06-29 21:46:00,2025-06-29 22:04:00,3,6.47,6,4,18.85,1.89,21.04,1
968,1,2025-06-01 17:20:00,2025-06-01 18:06:00,1,2.78,10,8,9.06,0.0,9.36,3
969,1,2025-06-08 21:32:00,2025-06-08 22:00:00,3,0.2,9,2,3.06,0.46,3.82,1
970,2,2025-06-21 06:15:00,2025-06-21 07:00:00,2,2.09,14,10,7.41,1.11,8.82,1
971,2,2025-06-01 09:12:00,2025-06-01 09:21:00,4,0.2,12,1,3.05,0.0,3.35,3
972,1,2025-06-17 06:50:00,2025-06-17 07:04:00,1,4.34,11,5,12.52,2.5,15.32,2
973,2,2025-06-17 12:29:00,2025-06-17 12:33:00,1,2.33,1,4,9.6,0.0,9.9,4
974,1,2025-06-13 14:56:00,2025-06-13 15:34:00,1,7.67,9,4,23.98,0.0,24.28,2
975,2,2025-06-06 20:04:00,2025-06-06 20:53:00,1,4.69,15,9,16.03,0.0,16.33,4
976,2,2025-06-02 01:15:00,2025-06-02 02:01:00,1,3.85,5,11,14.1,2.82,17.22,2
977,2,2025-06-30 04:06:00,2025-06-30 04:51:00,1,3.84,14,7,15.27,2.29,17.86,3
978,1,2025-06-24 14:06:00,2025-06-24 14:37:00,1,2.96,13,1,10.77,2.15,13.22,1
979,1,2025-06-20 02:49:00,2025-06-20 03:25:00,4,3.0,15,10,9.8,0.0,10.1,1
980,2,2025-06-20 06:55:00,2025-06-20 07:01:00,1,3.27,3,6,13.29,0.0,13.59,3
981,1,2025-06-29 10:59:00,2025-06-29 11:07:00,1,5.4,14,5,14.54,1.45,16.29,2
982,1,2025-06-11 20:21:00,2025-06-11 20:44:00,1,3.59,9,13,13.98,1.4,15.68,4
983,1,2025-06-28 07:19:00,2025-06-28 08:00:00,2,2.33,2,1,8.87,0.0,9.17,1
984,2,2025-06-03 23:01:00,2025-06-03 23:53:00,1,3.55,1,5,10.85,1.63,12.78,1
985,1,2025-06-03 12:56:00,2025-06-03 13:33:00,3,7.07,13,7,21.46,4.29,26.05,4
986,1,2025-06-29 09:34:00,2025-06-29 09:36:00,1,4.52,13,7,14.9,2.23,17.43,3
987,1,2025-06-02 04:22:00,2025-06-02 04:53:00,3,0.42,10,12,3.48,0.0,3.78,4
988,2,2025-06-09 19:28:00,2025-06-09 20:06:00,2,2.9,5,6,9.32,1.86,11.48,3
989,2,2025-06-29 06:08:00,2025-06-29 06:38:00,3,3.65,5,10,10.72,0.0,11.02,3
990,1,2025-06-17 06:45:00,2025-06-17 07:06:00,2,4.25,13,3,14.83,2.97,18.1,1
991,1,2025-06-28 10:59:00,2025-06-28 11:22:00,2,1.78,1,4,7.52,0.0,7.82,1
992,2,2025-06-09 21:26:00,2025-06-09 21:40:00,1,8.58,13,2,27.97,0.0,28.27,3
993,2,2025-06-22 15:37:00,2025-06-22 16:23:00,2,2.36,10,6,9.65,1.93,11.88,1
994,1,2025-06-08 09:15:00,2025-06-08 09:23:00,4,1.0,8,4,5.25,0.0,5.55,1
995,2,2025-06-11 11:31:00,2025-06-11 12:02:00,1,2.1,13,12,8.97,0.9,10.17,2
996,2,2025-06-09 09:14:00,2025-06-09 10:08:00,1,2.11,1,2,9.65,0.97,10.92,2
997,1,2025-06-06 05:49:00,2025-06-06 06:00:00,1,2.85,1,1,10.77,1.08,12.15,1
998,1,2025-06-08 22:12:00,2025-06-08 22:28:00,1,4.54,6,14,17.31,0.0,17.61,1
999,1,2025-06-01 23:28:00,2025-06-01 23:41:00,1,5.74,7,11,15.27,0.0,15.57,1
1000,2,2025-06-14 21:13:00,2025-06-14 21:44:00,4,0.2,11,3,3.0,0.3,3.6,1
1001,2,2025-06-06 09:25:00,2025-06-06 09:36:00,1,4.02,7,12,12.26,2.45,15.01,2
1002,1,2025-06-20 13:10:00,2025-06-20 13:52:00,3,2.45,13,10,8.61,0.0,8.91,1
1003,2,2025-06-07 18:16:00,2025-06-07 18:38:00,1,3.25,14,9,10.74,0.0,11.04,3
1004,2,2025-06-04 16:55:00,2025-06-04 17:47:00,4,6.16,2,3,19.53,3.91,23.74,4
1005,2,2025-06-24 04:08:00,2025-06-24 04:33:00,4,0.85,9,12,4.7,0.47,5.47,2
1006,1,2025-06-22 13:28:00,2025-06-22 13:47:00,1,3.22,11,1,11.83,2.37,14.5,1
1007,2,2025-06-21 13:47:00,2025-06-21 14:04:00,1,1.78,3,15,8.31,1.66,10.27,2
1008,2,2025-06-04 20:34:00,2025-06-04 20:44:00,1,4.29,8,9,15.81,1.58,17.69,2
1009,2,2025-06-02 20:56:00,2025-06-02 21:27:00,1,1.3,7,6,6.06,0.91,7.27,1
1010,1,2025-06-18 09:39:00,2025-06-18 09:42:00,1,3.05,5,11,9.87,0.0,10.17,1
1011,1,2025-06-14 09:41:00,2025-06-14 10:36:00,1,0.56,15,4,3.78,0.38,4.46,1
1012,2,2025-06-17 09:28:00,2025-06-17 09:32:00,1,3.17,4,11,11.55,1.16,13.01,1
1013,1,2025-06-13 11:47:00,2025-06-13 12:01:00,1,1.16,15,5,6.44,1.29,8.03,1
1014,1,2025-06-16 18:36:00,2025-06-16 19:28:00,2,0.2,14,10,3.18,0.48,3.96,3
1015,2,2025-06-24 07:56:00,2025-06-24 08:46:00,4,7.21,8,4,20.33,0.0,20.63,4
1016,2,2025-06-21 23:58:00,2025-06-22 00:21:00,4,1.94,14,4,8.61,0.86,9.77,2
1017,2,2025-06-10 12:55:00,2025-06-10 13:25:00,4,0.65,14,3,4.22,0.84,5.36,1
1018,2,2025-06-23 17:54:00,2025-06-23 18:47:00,2,4.03,6,4,14.55,1.46,16.31,3
1019,1,2025-06-19 08:35:00,2025-06-19 09:25:00,1,3.67,10,13,12.01,0.0,12.31,1
1020,2,2025-06-16 00:43:00,2025-06-16 01:21:00,2,0.63,15,10,4.36,0.87,5.53,1
1021,2,2025-06-18 18:40:00,2025-06-18 18:46:00,1,1.88,8,11,6.88,1.38,8.56,1
1022,2,2025-06-05 17:56:00,2025-06-05 18:41:00,1,2.91,14,12,10.83,0.0,11.13,1
1023,1,2025-06-10 01:21:00,2025-06-10 01:27:00,2,4.96,11,9,14.64,1.46,16.4,1
1024,2,2025-06-17 18:39:00,2025-06-17 19:14:00,2,2.1,14,15,7.15,0.72,8.17,1
1025,1,2025-06-06 00:57:00,2025-06-06 01:07:00,1,0.87,3,14,4.49,0.0,4.79,2
1026,2,2025-06-22 14:35:00,2025-06-22 14:47:00,1,2.66,10,4,10.28,1.03,11.61,1
1027,2,2025-06-01 08:07:00,2025-06-01 08:18:00,2,0.2,9,6,3.09,0.0,3.39,2
